Season,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90min,Ast_90min,G+A_90min,G-PK_90min,G+A-PK,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90min,xAG_90min,xG+xAG,npxG_90min,npxG+xAG_90min,0
2003-2004,Louis Saha,FRA,FW,Fulham,24,1978,20,19,"1,609",17.9,13.0,0.0,13.0,0.0,0.0,0.0,1,0.0,0.73,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Lamine Sakho,SEN,"FW,MF",Leeds United,25,1977,17,9,773,8.6,1.0,1.0,2.0,1.0,0.0,0.0,3,0.0,0.12,0.12,0.23,0.12,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Jlloyd Samuel,TRI,"DF,MF",Aston Villa,22,1981,38,38,"3,420",38.0,2.0,4.0,6.0,2.0,0.0,0.0,6,0.0,0.05,0.11,0.16,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Facundo Sava,ARG,FW,Fulham,29,1974,6,0,108,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.83,0.0,0.83,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Robbie Savage,WAL,MF,Birmingham City,28,1974,31,31,"2,675",29.7,3.0,4.0,7.0,1.0,2.0,2.0,12,0.0,0.1,0.13,0.24,0.03,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Sébastien Schemmel,FRA,DF,Portsmouth,28,1975,14,12,"1,035",11.5,0.0,1.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Paul Scholes,ENG,MF,Manchester Utd,28,1974,28,24,"2,187",24.3,9.0,3.0,12.0,9.0,0.0,0.0,5,0.0,0.37,0.12,0.49,0.37,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Mark Schwarzer,AUS,GK,Middlesbrough,30,1972,36,36,"3,240",36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Riccardo Scimeca,ENG,"DF,MF",Leicester City,28,1975,29,28,"2,533",28.1,1.0,2.0,3.0,1.0,0.0,0.0,6,1.0,0.04,0.07,0.11,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,James Scowcroft,ENG,FW,Leicester City,27,1975,35,33,"2,980",33.1,5.0,3.0,8.0,5.0,0.0,0.0,2,1.0,0.15,0.09,0.24,0.15,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,David Seaman,ENG,GK,Manchester City,39,1963,19,19,"1,595",17.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Juan Sebastián Verón,ARG,MF,Chelsea,28,1975,7,5,483,5.4,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.19,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Alan Shearer,ENG,FW,Newcastle Utd,32,1970,37,37,"3,313",36.8,22.0,4.0,26.0,15.0,7.0,10.0,1,0.0,0.6,0.11,0.71,0.41,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Teddy Sheringham,ENG,FW,Portsmouth,37,1966,32,25,"2,215",24.6,9.0,4.0,13.0,8.0,1.0,1.0,5,0.0,0.37,0.16,0.53,0.33,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Tim Sherwood,ENG,MF,Portsmouth,34,1969,13,7,668,7.4,0.0,1.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Craig Short,ENG,DF,Blackburn,35,1968,19,19,"1,618",18.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Antoine Sibierski,FRA,"FW,MF",Manchester City,28,1974,32,19,"1,734",19.3,5.0,4.0,9.0,5.0,0.0,0.0,1,0.0,0.26,0.21,0.47,0.26,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Silas,POR,MF,Wolves,26,1976,9,2,231,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Gilberto Silva,BRA,"DF,MF",Arsenal,26,1976,32,29,"2,546",28.3,4.0,4.0,8.0,4.0,0.0,0.0,2,0.0,0.14,0.14,0.28,0.14,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Mikaël Silvestre,FRA,DF,Manchester Utd,25,1977,34,33,"2,848",31.6,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Steve Simonsen,ENG,GK,Everton,24,1979,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Florent Sinama Pongolle,FRA,FW,Liverpool,18,1984,15,3,421,4.7,2.0,1.0,3.0,2.0,0.0,0.0,0,0.0,0.43,0.21,0.64,0.43,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Frank Sinclair,JAM,DF,Leicester City,31,1971,14,11,990,11.0,1.0,1.0,2.0,1.0,0.0,0.0,2,0.0,0.09,0.09,0.18,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Trevor Sinclair,ENG,MF,Manchester City,30,1973,29,20,"1,993",22.1,1.0,2.0,3.0,1.0,0.0,0.0,2,0.0,0.05,0.09,0.14,0.05,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Alexey Smertin,RUS,MF,Portsmouth,28,1975,26,23,"2,066",23.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Vladimír Šmicer,CZE,"FW,MF",Liverpool,30,1973,20,15,"1,200",13.3,3.0,1.0,4.0,3.0,0.0,0.0,1,0.0,0.23,0.07,0.3,0.23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Alan Smith,ENG,"FW,MF",Leeds United,22,1980,35,35,"3,139",34.9,9.0,3.0,12.0,8.0,1.0,1.0,6,0.0,0.26,0.09,0.34,0.23,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Nolberto Solano,PER,MF,Aston Villa,28,1974,10,10,801,8.9,0.0,3.0,3.0,0.0,0.0,0.0,1,1.0,0.0,0.34,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Nolberto Solano,PER,MF,Newcastle Utd,28,1974,12,8,854,9.5,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,David Sommeil,GLP,DF,Manchester City,28,1974,18,18,"1,620",18.0,1.0,1.0,2.0,1.0,0.0,0.0,3,0.0,0.06,0.06,0.11,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Gareth Southgate,ENG,DF,Middlesbrough,32,1970,27,27,"2,430",27.0,1.0,2.0,3.0,1.0,0.0,0.0,1,0.0,0.04,0.07,0.11,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Gary Speed,WAL,MF,Newcastle Utd,33,1969,38,37,"3,298",36.6,3.0,3.0,6.0,3.0,0.0,0.0,6,0.0,0.08,0.08,0.16,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Pavel Srníček,CZE,GK,Portsmouth,35,1968,3,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Mario Stanić,CRO,"FW,MF",Chelsea,31,1972,2,0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Jon Stead,ENG,FW,Blackburn,20,1983,13,13,"1,081",12.0,6.0,0.0,6.0,6.0,0.0,0.0,0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Dejan Stefanović,SRB,DF,Portsmouth,28,1974,32,32,"2,825",31.4,3.0,0.0,3.0,3.0,0.0,0.0,4,1.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Jordan Stewart,ENG,"DF,MF",Leicester City,21,1982,25,16,"1,555",17.3,1.0,2.0,3.0,1.0,0.0,0.0,1,0.0,0.06,0.12,0.17,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Robbie Stockdale,SCO,DF,Middlesbrough,23,1979,2,0,83,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Steve Stone,ENG,MF,Portsmouth,31,1971,32,29,"2,543",28.3,2.0,5.0,7.0,2.0,0.0,0.0,3,1.0,0.07,0.18,0.25,0.07,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Graham Stuart,ENG,"FW,MF",Charlton Ath,32,1970,28,23,"2,024",22.5,3.0,1.0,4.0,3.0,0.0,0.0,0,0.0,0.13,0.04,0.18,0.13,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Alan Stubbs,ENG,DF,Everton,31,1971,27,25,"2,215",24.6,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Kevin Stuhr Ellegaard,DEN,GK,Manchester City,20,1983,4,2,295,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Dean Sturridge,ENG,FW,Wolves,30,1973,5,2,199,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Neil Sullivan,SCO,GK,Chelsea,33,1970,4,4,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Anders Svensson,SWE,MF,Southampton,27,1976,30,17,"1,523",16.9,0.0,2.0,2.0,0.0,0.0,0.0,6,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Mathias Svensson,SWE,FW,Charlton Ath,28,1974,3,1,134,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Michael Svensson,SWE,DF,Southampton,27,1975,26,26,"2,336",26.0,2.0,1.0,3.0,2.0,0.0,0.0,7,1.0,0.08,0.04,0.12,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Thomas Sørensen,DEN,GK,Aston Villa,27,1976,38,38,"3,336",37.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Gerry Taggart,NIR,DF,Leicester City,32,1970,9,9,736,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Mauricio Taricco,ARG,DF,Tottenham,30,1973,32,31,"2,540",28.2,1.0,1.0,2.0,1.0,0.0,0.0,8,0.0,0.04,0.04,0.07,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Michael Tarnat,GER,"DF,MF",Manchester City,33,1969,32,32,"2,861",31.8,3.0,5.0,8.0,3.0,0.0,0.0,5,0.0,0.09,0.16,0.25,0.09,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Maik Taylor,NIR,GK,Birmingham City,31,1971,34,34,"2,959",32.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Martin Taylor,ENG,DF,Blackburn,23,1979,11,10,906,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Martin Taylor,ENG,DF,Birmingham City,23,1979,12,11,993,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Matthew Taylor,ENG,"DF,MF",Portsmouth,21,1981,30,18,"1,834",20.4,0.0,3.0,3.0,0.0,0.0,0.0,2,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Steven Taylor,ENG,DF,Newcastle Utd,17,1986,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Olivier Tébily,CIV,DF,Birmingham City,27,1975,27,17,"1,553",17.3,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Paul Telfer,SCO,"DF,MF",Southampton,31,1971,37,33,"3,040",33.8,0.0,2.0,2.0,0.0,0.0,0.0,3,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,John Terry,ENG,DF,Chelsea,22,1980,33,33,"2,965",32.9,2.0,2.0,4.0,2.0,0.0,0.0,5,0.0,0.06,0.06,0.12,0.06,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Jo Tessem,NOR,MF,Southampton,31,1972,3,1,98,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Ben Thatcher,WAL,DF,Leicester City,27,1975,29,28,"2,481",27.6,1.0,1.0,2.0,1.0,0.0,0.0,8,0.0,0.04,0.04,0.07,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Jerome Thomas,ENG,"FW,MF",Charlton Ath,20,1983,1,0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Emerson Thome,BRA,DF,Bolton,31,1972,26,25,"2,259",25.1,0.0,1.0,1.0,0.0,0.0,0.0,7,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,David Thompson,ENG,MF,Blackburn,25,1977,11,10,872,9.7,1.0,1.0,2.0,1.0,0.0,0.0,5,0.0,0.1,0.1,0.21,0.1,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Danny Tiatto,AUS,"DF,MF",Manchester City,30,1973,5,1,148,1.6,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.61,0.61,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Li Tie,CHN,"FW,MF",Everton,25,1977,5,4,325,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Andy Todd,ENG,DF,Blackburn,28,1974,19,19,"1,673",18.6,1.0,1.0,2.0,1.0,0.0,0.0,4,0.0,0.05,0.05,0.11,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Svetoslav Todorov,BUL,FW,Portsmouth,24,1978,1,1,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Kolo Touré,CIV,DF,Arsenal,22,1981,37,36,"3,184",35.4,1.0,1.0,2.0,1.0,0.0,0.0,4,0.0,0.03,0.03,0.06,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Djimi Traoré,MLI,DF,Liverpool,23,1980,7,7,578,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,David Unsworth,ENG,DF,Everton,29,1973,26,22,"2,052",22.8,3.0,1.0,4.0,3.0,0.0,0.0,3,0.0,0.13,0.04,0.18,0.13,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Matthew Upson,ENG,DF,Birmingham City,24,1979,30,30,"2,686",29.8,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Daniel Van Buyten,BEL,DF,Manchester City,25,1978,5,5,435,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Darius Vassell,ENG,"FW,MF",Aston Villa,23,1980,32,26,"2,283",25.4,9.0,1.0,10.0,8.0,1.0,1.0,0,0.0,0.35,0.04,0.39,0.32,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Ricardo Vaz Tê,POR,"FW,MF",Bolton,16,1986,1,0,23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Hugo Viana,POR,MF,Newcastle Utd,20,1983,16,5,542,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Mark Viduka,AUS,FW,Leeds United,27,1975,30,30,"2,535",28.2,11.0,3.0,14.0,9.0,2.0,2.0,4,2.0,0.39,0.11,0.5,0.32,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Patrick Vieira,FRA,MF,Arsenal,27,1976,29,29,"2,534",28.2,3.0,4.0,7.0,3.0,0.0,0.0,11,1.0,0.11,0.14,0.25,0.11,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Moritz Volz,GER,DF,Fulham,20,1983,33,32,"2,880",32.0,0.0,1.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Ian Walker,ENG,GK,Leicester City,31,1971,37,37,"3,262",36.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Paulo Wanchope,CRC,FW,Manchester City,27,1976,22,12,"1,195",13.3,6.0,2.0,8.0,6.0,0.0,0.0,1,0.0,0.45,0.15,0.6,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Harald Wapenaar,NED,GK,Portsmouth,33,1970,5,5,450,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Steve Watson,ENG,"DF,MF",Everton,29,1974,24,22,"1,716",19.1,5.0,3.0,8.0,5.0,0.0,0.0,4,0.0,0.26,0.16,0.42,0.26,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,David Weir,SCO,DF,Everton,33,1970,10,9,810,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,John Welsh,ENG,MF,Liverpool,19,1984,1,0,7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Peter Whittingham,ENG,MF,Aston Villa,18,1984,32,20,"1,952",21.7,0.0,4.0,4.0,0.0,0.0,0.0,5,0.0,0.0,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Jason Wilcox,ENG,"FW,MF",Leeds United,32,1971,6,3,234,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Sylvain Wiltord,FRA,"FW,MF",Arsenal,29,1974,12,8,648,7.2,3.0,1.0,4.0,3.0,0.0,0.0,0,0.0,0.42,0.14,0.56,0.42,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Jonathan Woodgate,ENG,DF,Newcastle Utd,23,1980,18,18,"1,563",17.4,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Alan Wright,ENG,DF,Middlesbrough,31,1971,2,2,180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Richard Wright,ENG,GK,Everton,25,1977,4,4,296,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Shaun Wright-Phillips,ENG,"FW,MF",Manchester City,21,1981,34,32,"2,847",31.6,7.0,2.0,9.0,7.0,0.0,0.0,2,1.0,0.22,0.06,0.28,0.22,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Mark Yeates,IRL,"DF,FW",Tottenham,18,1985,1,1,90,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Joseph Yobo,NGA,DF,Everton,22,1980,28,27,"2,435",27.1,2.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2003-2004,Dwight Yorke,TRI,"FW,MF",Blackburn,31,1971,23,15,"1,359",15.1,4.0,2.0,6.0,4.0,0.0,0.0,0,0.0,0.26,0.13,0.4,0.26,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
